"","lat","lon","type"
"7358",37.6090691,127.034784,"lights"
"7359",37.6090691,127.034784,"lights"
"7360",37.609298,127.034603,"lights"
"7361",37.6094515,127.0346035,"lights"
"7362",37.6095823,127.0350454,"lights"
"7363",37.6094001,127.034927,"lights"
"7364",37.6091221,127.0352069,"lights"
"7365",37.6091221,127.0352069,"lights"
"7366",37.6088507,127.0351798,"lights"
"7367",37.6087152,127.0352473,"lights"
"7368",37.608897,127.0355518,"lights"
"7369",37.60929172,127.0357025,"lights"
"7370",37.60929172,127.0357025,"lights"
"7371",37.6090153,127.0353668,"lights"
"7372",37.6092509,127.0354125,"lights"
"7373",37.609342,127.0353068,"lights"
"7374",37.6093698,127.0353068,"lights"
"7375",37.609534,127.0355516,"lights"
"7376",37.6094285,127.0354238,"lights"
"7377",37.6101744,127.034742,"lights"
"7378",37.6096801,127.0346877,"lights"
"7379",37.6094515,127.0346035,"lights"
"7380",37.6096801,127.0346877,"lights"
"7381",37.6107665,127.034984,"lights"
"7382",37.60984,127.0341873,"lights"
"7383",37.6096409,127.0344096,"lights"
"7384",37.6095823,127.0341827,"lights"
"7385",37.6095324,127.0340271,"lights"
"7386",37.6094383,127.0340883,"lights"
"7387",37.6036759,127.039681,"lights"
"7388",37.6095004,127.0337477,"lights"
"7389",37.6093431,127.0336841,"lights"
"7390",37.6077409,127.036092,"lights"
"7391",37.6098247,127.0333018,"lights"
"7392",37.6100578,127.0333792,"lights"
"7393",37.6101196,127.0331123,"lights"
"7394",37.6085332,127.0354727,"lights"
"7395",37.6029158,127.0390753,"lights"
"7396",37.6103511,127.0349804,"lights"
"7397",37.608343,127.035899,"lights"
"7398",37.6096729,127.0330376,"lights"
"7399",37.609342,127.0332299,"lights"
"7400",37.6092075,127.0332996,"lights"
"7401",37.6073737,127.035811,"lights"
"7402",37.6073737,127.035811,"lights"
"7403",37.610393,127.0341507,"lights"
"7404",37.610409,127.0343499,"lights"
"7405",37.6105089,127.0345491,"lights"
"7406",37.610263,127.0344514,"lights"
"7407",37.6101382,127.0346229,"lights"
"7408",37.6102511,127.0345467,"lights"
"7409",37.6101744,127.0347425,"lights"
"7410",37.6104439,127.034645,"lights"
"7411",37.6106236,127.0345906,"lights"
"7412",37.6108764,127.0345375,"lights"
"7413",37.6109434,127.0344675,"lights"
"7414",37.6111413,127.0349826,"lights"
"7415",37.6109313,127.0348562,"lights"
"7416",37.6107665,127.034984,"lights"
"7417",37.6106252,127.0348896,"lights"
"7418",37.6103511,127.0349804,"lights"
"7419",37.6104478,127.0351309,"lights"
"7420",37.6087789,127.0357595,"lights"
"7421",37.6089302,127.0357598,"lights"
"7422",37.6085332,127.0354727,"lights"
"7423",37.6084949,127.0357439,"lights"
"7424",37.6059318,127.035454,"lights"
"7425",37.6036759,127.0396816,"lights"
"7426",37.6050083,127.036124,"lights"
"7427",37.6085364,127.0358646,"lights"
"7428",37.61142164,127.035776,"lights"
"7429",37.6095481,127.0351821,"lights"
"7430",37.6079837,127.0339373,"lights"
"7431",37.6050962,127.0309977,"lights"
"7432",37.6077409,127.0360923,"lights"
"7433",37.6067308,127.0363081,"lights"
"7434",37.6067233,127.0364962,"lights"
"7435",37.6069345,127.0362103,"lights"
"7436",37.6068837,127.0360524,"lights"
"7437",37.6073571,127.0359919,"lights"
"7438",37.6076173,127.035856,"lights"
"7439",37.6078025,127.0359114,"lights"
"7440",37.6079648,127.0357089,"lights"
"7441",37.6082708,127.0355497,"lights"
"7442",37.6082708,127.0355497,"lights"
"7443",37.6082708,127.0355497,"lights"
"7444",37.608343,127.0358999,"lights"
"7445",37.6081064,127.0352766,"lights"
"7446",37.607731,127.0356564,"lights"
"7447",37.6078549,127.0355936,"lights"
"7448",37.607731,127.0356564,"lights"
"7449",37.6075374,127.0355603,"lights"
"7450",37.6089291,127.031443,"lights"
"7451",37.6073737,127.0358116,"lights"
"7452",37.6088954,127.031062,"lights"
"7453",37.6071514,127.0357386,"lights"
"7454",37.6072144,127.0357219,"lights"
"7455",37.6070766,127.0353987,"lights"
"7456",37.6072437,127.0352346,"lights"
"7457",37.6071173,127.0353064,"lights"
"7458",37.606741,127.0353415,"lights"
"7459",37.6066773,127.0353834,"lights"
"7460",37.6064495,127.0355166,"lights"
"7461",37.6061816,127.035699,"lights"
"7462",37.6063407,127.0358737,"lights"
"7463",37.6065923,127.0358942,"lights"
"7464",37.6068952,127.0356977,"lights"
"7465",37.6071514,127.0357386,"lights"
"7466",37.6069454,127.0357798,"lights"
"7467",37.606716,127.0360455,"lights"
"7468",37.6064918,127.0361718,"lights"
"7469",37.6068837,127.0360524,"lights"
"7470",37.6067984,127.0360943,"lights"
"7471",37.6065232,127.0362643,"lights"
"7472",37.6051119,127.0367808,"lights"
"7473",37.6049036,127.0367609,"lights"
"7474",37.6048355,127.0368048,"lights"
"7475",37.60412684,127.0370454,"lights"
"7476",37.6047571,127.0366959,"lights"
"7477",37.6049248,127.0366043,"lights"
"7478",37.604982,127.0365469,"lights"
"7479",37.6050778,127.0362444,"lights"
"7480",37.6053373,127.0360316,"lights"
"7481",37.6053373,127.0360316,"lights"
"7482",37.6059812,127.032567,"lights"
"7483",37.6060556,127.032412,"lights"
"7484",37.6063978,127.0352568,"lights"
"7485",37.60443058,127.0336843,"lights"
"7486",37.6059318,127.0354542,"lights"
"7487",37.6056498,127.032155,"lights"
"7488",37.6055549,127.0358645,"lights"
"7489",37.6050083,127.0361242,"lights"
"7490",37.6051923,127.0361478,"lights"
"7491",37.6047629,127.0364207,"lights"
"7492",37.60412684,127.0370454,"lights"
"7493",37.6042738,127.0429673,"lights"
"7494",37.60412684,127.0370454,"lights"
"7495",37.6046282,127.0368029,"lights"
"7496",37.6077794,127.0334223,"lights"
"7497",37.6080512,127.033267,"lights"
"7498",37.6056123,127.032961,"lights"
"7499",37.6083409,127.0331058,"lights"
"7500",37.6086319,127.0329967,"lights"
"7501",37.6086845,127.0329213,"lights"
"7502",37.6088199,127.0328459,"lights"
"7503",37.6090343,127.0327344,"lights"
"7504",37.6091671,127.0326693,"lights"
"7505",37.6094494,127.0325818,"lights"
"7506",37.6095759,127.0324058,"lights"
"7507",37.6097007,127.0329104,"lights"
"7508",37.6092484,127.0322537,"lights"
"7509",37.6053904,127.033928,"lights"
"7510",37.6052971,127.034531,"lights"
"7511",37.6052768,127.034252,"lights"
"7512",37.6084672,127.0327961,"lights"
"7513",37.60939369,127.0320285,"lights"
"7514",37.6092612,127.0319375,"lights"
"7515",37.6093296,127.0318211,"lights"
"7516",37.6093003,127.0315418,"lights"
"7517",37.6089291,127.0314435,"lights"
"7518",37.6092579,127.0314336,"lights"
"7519",37.6091809,127.0311605,"lights"
"7520",37.6088954,127.0310623,"lights"
"7521",37.6090075,127.0307867,"lights"
"7522",37.6088467,127.0312826,"lights"
"7523",37.60868401,127.0308912,"lights"
"7524",37.6064117,127.0315588,"lights"
"7525",37.6064283,127.0317104,"lights"
"7526",37.6064283,127.0317104,"lights"
"7527",37.6063147,127.0315952,"lights"
"7528",37.6064178,127.0320831,"lights"
"7529",37.60644556,127.0323806,"lights"
"7530",37.6067021,127.0323603,"lights"
"7531",37.606741,127.0325999,"lights"
"7532",37.6051247,127.034927,"lights"
"7533",37.6067505,127.0340925,"lights"
"7534",37.605149,127.035141,"lights"
"7535",37.6065793,127.0327719,"lights"
"7536",37.6067547,127.0327311,"lights"
"7537",37.6065909,127.03309,"lights"
"7538",37.6068296,127.0331888,"lights"
"7539",37.6066203,127.033375,"lights"
"7540",37.6068395,127.0333008,"lights"
"7541",37.6066972,127.0336288,"lights"
"7542",37.6069258,127.0337154,"lights"
"7543",37.6061178,127.0315445,"lights"
"7544",37.6067505,127.0340925,"lights"
"7545",37.6060689,127.0301929,"lights"
"7546",37.6069918,127.0338425,"lights"
"7547",37.6065808,127.0341627,"lights"
"7548",37.6052747,127.0341025,"lights"
"7549",37.6057725,127.034591,"lights"
"7550",37.6056809,127.0340814,"lights"
"7551",37.6060406,127.0341085,"lights"
"7552",37.6062155,127.0343327,"lights"
"7553",37.6063045,127.0344222,"lights"
"7554",37.6064765,127.0342999,"lights"
"7555",37.6063443,127.0338939,"lights"
"7556",37.606512,127.0337966,"lights"
"7557",37.6063991,127.0337629,"lights"
"7558",37.6061969,127.0337135,"lights"
"7559",37.6059265,127.0334825,"lights"
"7560",37.6061596,127.0334489,"lights"
"7561",37.6062321,127.0331716,"lights"
"7562",37.6062837,127.0328776,"lights"
"7563",37.6063475,127.0327364,"lights"
"7564",37.6061459,127.0333223,"lights"
"7565",37.6060747,127.0329902,"lights"
"7566",37.6060364,127.0329318,"lights"
"7567",37.6060071,127.0326592,"lights"
"7568",37.6057904,127.0327108,"lights"
"7569",37.6057904,127.0327108,"lights"
"7570",37.6060077,127.028664,"lights"
"7571",37.6109313,127.0348562,"lights"
"7572",37.6059462,127.0325678,"lights"
"7573",37.6059514,127.0324504,"lights"
"7574",37.6060556,127.0324129,"lights"
"7575",37.6062728,127.0323172,"lights"
"7576",37.6061101,127.0321426,"lights"
"7577",37.6061643,127.0322608,"lights"
"7578",37.6061289,127.0317624,"lights"
"7579",37.6060413,127.029463,"lights"
"7580",37.6058297,127.0320115,"lights"
"7581",37.6056498,127.0321554,"lights"
"7582",37.6057912,127.0322577,"lights"
"7583",37.6060141,127.0321846,"lights"
"7584",37.6059533,127.0323587,"lights"
"7585",37.6058625,127.0323825,"lights"
"7586",37.6057912,127.0322577,"lights"
"7587",37.6056176,127.0319678,"lights"
"7588",37.6056008,127.0318876,"lights"
"7589",37.6060241,127.0316454,"lights"
"7590",37.6115117,127.03583,"lights"
"7591",37.605008,127.0320108,"lights"
"7592",37.6052026,127.032339,"lights"
"7593",37.6048727,127.0324293,"lights"
"7594",37.6050103,127.032517,"lights"
"7595",37.6053305,127.0324426,"lights"
"7596",37.6050835,127.0326914,"lights"
"7597",37.6055206,127.0327663,"lights"
"7598",37.6055384,127.032526,"lights"
"7599",37.60461821,127.0328826,"lights"
"7600",37.6056123,127.0329611,"lights"
"7601",37.6046296,127.030264,"lights"
"7602",37.6054688,127.033049,"lights"
"7603",37.6054688,127.033049,"lights"
"7604",37.6048738,127.029713,"lights"
"7605",37.6052448,127.0332059,"lights"
"7606",37.6049874,127.033169,"lights"
"7607",37.6048613,127.0333536,"lights"
"7608",37.6046604,127.0330232,"lights"
"7609",37.6055274,127.0323914,"lights"
"7610",37.6045633,127.0330539,"lights"
"7611",37.6044845,127.0335476,"lights"
"7612",37.6093673,127.0351109,"lights"
"7613",37.605328,127.028519,"lights"
"7614",37.6056961,127.0336225,"lights"
"7615",37.6057824,127.0334957,"lights"
"7616",37.6056809,127.0340814,"lights"
"7617",37.6057169,127.0337491,"lights"
"7618",37.6056924,127.0318581,"lights"
"7619",37.6053904,127.0339289,"lights"
"7620",37.6053839,127.0343378,"lights"
"7621",37.6052971,127.0345315,"lights"
"7622",37.6052768,127.034252,"lights"
"7623",37.605153,127.0339852,"lights"
"7624",37.6049088,127.0339849,"lights"
"7625",37.6059812,127.0325678,"lights"
"7626",37.6046193,127.0338358,"lights"
"7627",37.6046197,127.0341121,"lights"
"7628",37.6047855,127.0341077,"lights"
"7629",37.6050351,127.0341079,"lights"
"7630",37.6050899,127.0345296,"lights"
"7631",37.6048967,127.0345317,"lights"
"7632",37.6046736,127.0345282,"lights"
"7633",37.6047853,127.0346332,"lights"
"7634",37.6049899,127.0346442,"lights"
"7635",37.6049899,127.0346442,"lights"
"7636",37.6050638,127.0346443,"lights"
"7637",37.6052944,127.0346425,"lights"
"7638",37.6052944,127.0346425,"lights"
"7639",37.6051129,127.0348068,"lights"
"7640",37.6051129,127.0348068,"lights"
"7641",37.6052572,127.0349363,"lights"
"7642",37.6051247,127.0349278,"lights"
"7643",37.6051247,127.0349278,"lights"
"7644",37.605149,127.0351416,"lights"
"7645",37.605149,127.0351416,"lights"
"7646",37.6044511,127.0331041,"lights"
"7647",37.6044164,127.0329403,"lights"
"7648",37.6076035,127.041569,"lights"
"7649",37.6072583,127.040779,"lights"
"7650",37.6038372,127.0325209,"lights"
"7651",37.6036115,127.0325804,"lights"
"7652",37.6036115,127.0325804,"lights"
"7653",37.6037918,127.0327004,"lights"
"7654",37.60395,127.0326485,"lights"
"7655",37.6040207,127.0328141,"lights"
"7656",37.6039672,127.0329846,"lights"
"7657",37.6039672,127.0329846,"lights"
"7658",37.6036115,127.0325804,"lights"
"7659",37.60342524,127.0330814,"lights"
"7660",37.6035805,127.0333011,"lights"
"7661",37.6038521,127.033233,"lights"
"7662",37.6057327,127.0332529,"lights"
"7663",37.6041252,127.0334639,"lights"
"7664",37.6042336,127.0333957,"lights"
"7665",37.6041252,127.0334639,"lights"
"7666",37.6050561,127.033699,"lights"
"7667",37.6064951,127.0336054,"lights"
"7668",37.6033988,127.0334427,"lights"
"7669",37.6042225,127.0336812,"lights"
"7670",37.603981,127.033792,"lights"
"7671",37.6073902,127.035626,"lights"
"7672",37.6037442,127.0346942,"lights"
"7673",37.6033943,127.0346625,"lights"
"7674",37.6037895,127.0348398,"lights"
"7675",37.603772,127.0352341,"lights"
"7676",37.6037612,127.035668,"lights"
"7677",37.6035039,127.0358276,"lights"
"7678",37.6037581,127.0361811,"lights"
"7679",37.6037205,127.0363197,"lights"
"7680",37.6035949,127.0359397,"lights"
"7681",37.6033713,127.0365836,"lights"
"7682",37.60335221,127.0363157,"lights"
"7683",37.6091829,127.033928,"lights"
"7684",37.6032611,127.036995,"lights"
"7685",37.6083686,127.033738,"lights"
"7686",37.6079243,127.033838,"lights"
"7687",37.6082686,127.034513,"lights"
"7688",37.6029986,127.0369576,"lights"
"7689",37.6029428,127.0368541,"lights"
"7690",37.6028636,127.0366445,"lights"
"7691",37.6034605,127.0363638,"lights"
"7692",37.60347488,127.0358673,"lights"
"7693",37.6033921,127.0353772,"lights"
"7694",37.60337068,127.0348299,"lights"
"7695",37.6032938,127.034161,"lights"
"7696",37.6067497,127.030372,"lights"
"7697",37.6073601,127.0304207,"lights"
"7698",37.6070266,127.0302948,"lights"
"7699",37.60488274,127.0272203,"lights"
"7700",37.6094383,127.034088,"lights"
"7701",37.6095004,127.033747,"lights"
"7702",37.6098247,127.033301,"lights"
"7703",37.6101196,127.033112,"lights"
"7704",37.6029158,127.039075,"lights"
"7705",37.6096729,127.033037,"lights"
"7706",37.6060077,127.0286647,"lights"
"7707",37.6058674,127.0285918,"lights"
"7708",37.6058633,127.0283144,"lights"
"7709",37.6059002,127.0280851,"lights"
"7710",37.6059462,127.027764,"lights"
"7711",37.6056686,127.0277597,"lights"
"7712",37.60574042,127.027497,"lights"
"7713",37.6054777,127.0300658,"lights"
"7714",37.6054608,127.0281191,"lights"
"7715",37.6057903,127.0281975,"lights"
"7716",37.6055592,127.028256,"lights"
"7717",37.6055512,127.0284906,"lights"
"7718",37.605524,127.0286857,"lights"
"7719",37.6056898,127.0286847,"lights"
"7720",37.6061289,127.0290482,"lights"
"7721",37.6060413,127.0294639,"lights"
"7722",37.6057717,127.0294458,"lights"
"7723",37.6054777,127.0289683,"lights"
"7724",37.6056774,127.0291515,"lights"
"7725",37.6054966,127.0292988,"lights"
"7726",37.6055267,127.0294592,"lights"
"7727",37.6056375,127.0297817,"lights"
"7728",37.6058781,127.0297876,"lights"
"7729",37.6058781,127.0297876,"lights"
"7730",37.606055,127.0295973,"lights"
"7731",37.6060689,127.0301929,"lights"
"7732",37.6057507,127.0301811,"lights"
"7733",37.6056447,127.0299911,"lights"
"7734",37.605483,127.0301665,"lights"
"7735",37.6054019,127.0302763,"lights"
"7736",37.6052143,127.0300341,"lights"
"7737",37.6053128,127.0300645,"lights"
"7738",37.61151172,127.0358304,"lights"
"7739",37.6054777,127.0300658,"lights"
"7740",37.6053373,127.036031,"lights"
"7741",37.6054171,127.0298197,"lights"
"7742",37.6058059,127.0299822,"lights"
"7743",37.60541916,127.0295806,"lights"
"7744",37.605399,127.0291528,"lights"
"7745",37.6049856,127.0290642,"lights"
"7746",37.605155,127.0291798,"lights"
"7747",37.605155,127.0291798,"lights"
"7748",37.60522459,127.0294311,"lights"
"7749",37.6050603,127.029608,"lights"
"7750",37.6050835,127.0296915,"lights"
"7751",37.60497941,127.0298387,"lights"
"7752",37.6050574,127.030018,"lights"
"7753",37.6049538,127.0302402,"lights"
"7754",37.6049422,127.0303627,"lights"
"7755",37.6046296,127.0302648,"lights"
"7756",37.6048109,127.0302783,"lights"
"7757",37.6048212,127.0299973,"lights"
"7758",37.6048738,127.0297135,"lights"
"7759",37.6048109,127.0302783,"lights"
"7760",37.6049874,127.028849,"lights"
"7761",37.6050957,127.0287615,"lights"
"7762",37.6050126,127.0286256,"lights"
"7763",37.6050375,127.028153,"lights"
"7764",37.6050301,127.0276842,"lights"
"7765",37.6052893,127.0289674,"lights"
"7766",37.6052552,127.0286496,"lights"
"7767",37.605328,127.0285195,"lights"
"7768",37.605328,127.0285195,"lights"
"7769",37.6052585,127.0283981,"lights"
"7770",37.6053465,127.028252,"lights"
"7771",37.6051007,127.0282699,"lights"
"7772",37.605303,127.0278924,"lights"
"7773",37.6054923,127.0278979,"lights"
"7774",37.6051735,127.027705,"lights"
"7775",37.6049189,127.0276437,"lights"
"7776",37.6049885,127.0273404,"lights"
"7777",37.6050103,127.0270865,"lights"
"7778",37.604939,127.0269119,"lights"
"7779",37.6050072,127.0264432,"lights"
"7780",37.6045057,127.0258257,"lights"
"7781",37.6111845,127.0358485,"lights"
"7782",37.6043244,127.0256979,"lights"
"7783",37.6043081,127.0257966,"lights"
"7784",37.6045633,127.033053,"lights"
"7785",37.60447932,127.0262191,"lights"
"7786",37.6036426,127.0348337,"lights"
"7787",37.60482523,127.0265499,"lights"
"7788",37.60494754,127.0275239,"lights"
"7789",37.604929,127.027886,"lights"
"7790",37.6049392,127.0281384,"lights"
"7791",37.6049411,127.0283728,"lights"
"7792",37.60489672,127.0290504,"lights"
"7793",37.60489672,127.0290504,"lights"
"7794",37.6047736,127.0295834,"lights"
"7795",37.6047397,127.0297333,"lights"
"7796",37.604699,127.0299388,"lights"
"7797",37.6046296,127.0302648,"lights"
"7798",37.6044821,127.0304049,"lights"
"7799",37.60458648,127.0302326,"lights"
"7800",37.6044821,127.0304049,"lights"
"7801",37.6044821,127.0304049,"lights"
"7802",37.60486062,127.0293086,"lights"
"7803",37.61160902,127.0358621,"lights"
"7804",37.6086892,127.0332837,"lights"
"7805",37.6033522,127.036315,"lights"
"7806",37.6111817,127.0355155,"lights"
"7807",37.6029428,127.036854,"lights"
"7808",37.604929,127.027886,"lights"
"7809",37.6059616,127.0301897,"lights"
"7810",37.606482,127.0303574,"lights"
"7811",37.606482,127.0303574,"lights"
"7812",37.6088529,127.0336904,"lights"
"7813",37.61087224,127.0407001,"lights"
"7814",37.6088597,127.0331977,"lights"
"7815",37.6059002,127.028085,"lights"
"7816",37.6057404,127.027496,"lights"
"7817",37.6097007,127.0329104,"lights"
"7818",37.6055512,127.02849,"lights"
"7819",37.6056898,127.028684,"lights"
"7820",37.6057717,127.029445,"lights"
"7821",37.6076035,127.041569,"lights"
"7822",37.6072053,127.0413509,"lights"
"7823",37.6072583,127.0407795,"lights"
"7824",37.6070425,127.040729,"lights"
"7825",37.6069145,127.0406038,"lights"
"7826",37.6071118,127.0410475,"lights"
"7827",37.607158,127.0409744,"lights"
"7828",37.606804,127.0405339,"lights"
"7829",37.606804,127.0405339,"lights"
"7830",37.6070891,127.0402504,"lights"
"7831",37.60636019,127.0404123,"lights"
"7832",37.6056411,127.0379258,"lights"
"7833",37.6069789,127.0403289,"lights"
"7834",37.6083846,127.0303032,"lights"
"7835",37.6075717,127.0300726,"lights"
"7836",37.6035257,127.0360787,"lights"
"7837",37.60516392,127.0269305,"lights"
"7838",37.6036927,127.0329214,"lights"
"7839",37.6041057,127.0382559,"lights"
"7840",37.6047397,127.029733,"lights"
"7841",37.6092383,127.0331055,"lights"
"7842",37.6094796,127.0329756,"lights"
"7843",37.6100658,127.0330359,"lights"
"7844",37.6101196,127.0331123,"lights"
"7845",37.6053594,127.0357516,"lights"
"7846",37.6067809,127.0350548,"lights"
"7847",37.6091785,127.0342706,"lights"
"7848",37.6084672,127.0327961,"lights"
"7849",37.6097007,127.03291,"lights"
"7850",37.6094066,127.0339619,"lights"
"7851",37.6050561,127.0336999,"lights"
"7852",37.6070425,127.040729,"lights"
"7853",37.607158,127.040974,"lights"
"7854",37.6041567,127.0331317,"lights"
"7855",37.6056809,127.0340814,"lights"
"7856",37.6083846,127.030303,"lights"
"7857",37.6043031,127.0260662,"lights"
"7858",37.6109846,127.0354241,"lights"
"7859",37.6091809,127.0311605,"lights"
"7860",37.6035359,127.0354523,"lights"
"7861",37.6073902,127.0356268,"lights"
"7862",37.6037442,127.0346942,"lights"
"7863",37.6032747,127.0334727,"lights"
"7864",37.6052639,127.0352103,"lights"
"7865",37.6086712,127.0335048,"lights"
"7866",37.6084185,127.0337878,"lights"
"7867",37.6063767,127.0281752,"lights"
"7868",37.6093894,127.032415,"lights"
"7869",37.60579586,127.0357688,"lights"
"7870",37.6083707,127.0339979,"lights"
"7871",37.60457862,127.0326878,"lights"
"7872",37.6068163,127.042383,"lights"
"7873",37.6068163,127.042383,"lights"
"7874",37.6061598,127.040766,"lights"
"7875",37.6059271,127.041182,"lights"
"7876",37.6051489,127.040324,"lights"
"7877",37.6051489,127.040324,"lights"
"7878",37.6056804,127.042427,"lights"
"7879",37.6056804,127.042427,"lights"
"7880",37.6056804,127.042427,"lights"
"7881",37.6055438,127.042692,"lights"
"7882",37.6054176,127.042241,"lights"
"7883",37.6055438,127.042692,"lights"
"7884",37.6055943,127.042803,"lights"
"7885",37.6055943,127.042803,"lights"
"7886",37.6049546,127.042814,"lights"
"7887",37.604269,127.042487,"lights"
"7888",37.6052389,127.042206,"lights"
"7889",37.6052389,127.042206,"lights"
"7890",37.6052389,127.042206,"lights"
"7891",37.605378,127.042127,"lights"
"7892",37.6045533,127.042659,"lights"
"7893",37.6048748,127.043417,"lights"
"7894",37.6049677,127.043312,"lights"
"7895",37.6048169,127.043499,"lights"
"7896",37.6049903,127.043429,"lights"
"7897",37.6051768,127.043428,"lights"
"7898",37.6051779,127.043574,"lights"
"7899",37.6051059,127.043686,"lights"
"7900",37.605244,127.0434996,"lights"
"7901",37.6055355,127.0433294,"lights"
"7902",37.6064935,127.0348365,"lights"
"7903",37.6051993,127.0439849,"lights"
"7904",37.6053641,127.0438684,"lights"
"7905",37.6054165,127.0439946,"lights"
"7906",37.6056271,127.0436261,"lights"
"7907",37.6058074,127.0435241,"lights"
"7908",37.6060608,127.0433272,"lights"
"7909",37.6059733,127.043206,"lights"
"7910",37.6067575,127.043464,"lights"
"7911",37.60543661,127.0431207,"lights"
"7912",37.6066146,127.043733,"lights"
"7913",37.6059693,127.0430453,"lights"
"7914",37.6063455,127.0431084,"lights"
"7915",37.6063455,127.0431084,"lights"
"7916",37.6067232,127.0431273,"lights"
"7917",37.6067575,127.0434644,"lights"
"7918",37.6064484,127.0434627,"lights"
"7919",37.6056524,127.044289,"lights"
"7920",37.6067575,127.0434644,"lights"
"7921",37.605746,127.044402,"lights"
"7922",37.6066146,127.0437335,"lights"
"7923",37.6040591,127.040716,"lights"
"7924",37.6062049,127.0439857,"lights"
"7925",37.6062049,127.0439857,"lights"
"7926",37.6042906,127.04015,"lights"
"7927",37.6057886,127.044213,"lights"
"7928",37.6056951,127.0440126,"lights"
"7929",37.6057557,127.0438193,"lights"
"7930",37.6058616,127.0438911,"lights"
"7931",37.6058176,127.0437856,"lights"
"7932",37.6060273,127.0435326,"lights"
"7933",37.6061636,127.0436725,"lights"
"7934",37.60565242,127.0442896,"lights"
"7935",37.6051355,127.044338,"lights"
"7936",37.6054357,127.0442435,"lights"
"7937",37.60574608,127.0444029,"lights"
"7938",37.60574608,127.0444029,"lights"
"7939",37.6059065,127.044746,"lights"
"7940",37.6059065,127.044746,"lights"
"7941",37.6040591,127.0407163,"lights"
"7942",37.6040591,127.0407163,"lights"
"7943",37.6041948,127.0404519,"lights"
"7944",37.6042254,127.0398897,"lights"
"7945",37.6042906,127.0401505,"lights"
"7946",37.6046171,127.038094,"lights"
"7947",37.60456923,127.0398043,"lights"
"7948",37.6048606,127.0401115,"lights"
"7949",37.6048606,127.0401115,"lights"
"7950",37.6046891,127.0401615,"lights"
"7951",37.6043252,127.038983,"lights"
"7952",37.6048033,127.0402662,"lights"
"7953",37.6049181,127.0403101,"lights"
"7954",37.6036392,127.038496,"lights"
"7955",37.6043904,127.0394652,"lights"
"7956",37.6043904,127.0394652,"lights"
"7957",37.6054369,127.03995,"lights"
"7958",37.6051489,127.0403241,"lights"
"7959",37.6053913,127.0404433,"lights"
"7960",37.603291,127.039119,"lights"
"7961",37.6044049,127.039137,"lights"
"7962",37.6046319,127.0385866,"lights"
"7963",37.6050939,127.0384436,"lights"
"7964",37.6091659,127.0454598,"lights"
"7965",37.6061606,127.0409702,"lights"
"7966",37.6055016,127.0376071,"lights"
"7967",37.6054411,127.0374833,"lights"
"7968",37.6047853,127.0373989,"lights"
"7969",37.6045975,127.0375644,"lights"
"7970",37.6048866,127.037666,"lights"
"7971",37.6050302,127.0378091,"lights"
"7972",37.6052935,127.0378329,"lights"
"7973",37.6032981,127.0408733,"lights"
"7974",37.603892,127.039665,"lights"
"7975",37.6038268,127.039407,"lights"
"7976",37.6040494,127.039965,"lights"
"7977",37.6045848,127.037671,"lights"
"7978",37.6044915,127.0376009,"lights"
"7979",37.6044393,127.0377295,"lights"
"7980",37.6045719,127.0378558,"lights"
"7981",37.6046171,127.0380942,"lights"
"7982",37.6049879,127.0382581,"lights"
"7983",37.6049122,127.0384833,"lights"
"7984",37.6045111,127.0383515,"lights"
"7985",37.6043481,127.0380274,"lights"
"7986",37.6045477,127.0385345,"lights"
"7987",37.6046891,127.0386368,"lights"
"7988",37.6043272,127.0386789,"lights"
"7989",37.6043252,127.0389836,"lights"
"7990",37.6040763,127.0390638,"lights"
"7991",37.6039033,127.0388384,"lights"
"7992",37.6026989,127.0433683,"lights"
"7993",37.6036392,127.0384963,"lights"
"7994",37.6057807,127.047872,"lights"
"7995",37.6028833,127.040724,"lights"
"7996",37.6032465,127.038746,"lights"
"7997",37.6030103,127.0387709,"lights"
"7998",37.604123,127.039265,"lights"
"7999",37.6038077,127.0391657,"lights"
"8000",37.6035733,127.0391484,"lights"
"8001",37.603356,127.0392372,"lights"
"8002",37.60359271,127.0393372,"lights"
"8003",37.603356,127.0392372,"lights"
"8004",37.603291,127.0391192,"lights"
"8005",37.6031849,127.0391375,"lights"
"8006",37.6031342,127.0393341,"lights"
"8007",37.6029158,127.0390753,"lights"
"8008",37.6029158,127.0390753,"lights"
"8009",37.6028857,127.0400259,"lights"
"8010",37.6029554,127.039948,"lights"
"8011",37.6032037,127.0395722,"lights"
"8012",37.6031175,127.0399345,"lights"
"8013",37.6033512,127.0399757,"lights"
"8014",37.6031184,127.0400444,"lights"
"8015",37.6032772,127.0400729,"lights"
"8016",37.6034057,127.0395854,"lights"
"8017",37.6035484,127.0396266,"lights"
"8018",37.603892,127.0396652,"lights"
"8019",37.6038268,127.0394079,"lights"
"8020",37.6040494,127.0399656,"lights"
"8021",37.6040287,127.0400859,"lights"
"8022",37.6039306,127.0404213,"lights"
"8023",37.603861,127.0408389,"lights"
"8024",37.6037002,127.0411809,"lights"
"8025",37.6038666,127.0410846,"lights"
"8026",37.6038525,127.0413441,"lights"
"8027",37.6036409,127.0414816,"lights"
"8028",37.6067827,127.046807,"lights"
"8029",37.6068891,127.047034,"lights"
"8030",37.60390899,127.041856,"lights"
"8031",37.6035202,127.0412857,"lights"
"8032",37.603623,127.0408273,"lights"
"8033",37.6037342,127.0408791,"lights"
